week_date,week_number,month_number,calendar_year,region,platform,segment,age_band,demographic,customer_type,transactions,sales,avr_transaction
2019-04-22,16,4,2019,AFRICA,Retail,F1,"Young Aged",Families,Existing,90924,5326396,58.58
2019-04-22,16,4,2019,OCEANIA,Retail,F2,"Middle Aged",Families,New,87387,3128221,35.80
2019-04-22,16,4,2019,OCEANIA,Shopify,C1,"Young Aged",Couples,New,368,45374,123.30
2019-04-22,16,4,2019,EUROPE,Shopify,F2,"Middle Aged",Families,New,7,1413,201.86
2019-04-22,16,4,2019,"SOUTH AMERICA",Shopify,C3,Retirees,Couples,New,21,4320,205.71
2019-04-22,16,4,2019,ASIA,Retail,F2,"Middle Aged",Families,New,67716,2222435,32.82
2019-04-22,16,4,2019,CANADA,Shopify,C3,Retirees,Couples,Existing,596,114512,192.13
2019-04-22,16,4,2019,AFRICA,Shopify,C4,Retirees,Couples,New,42,6417,152.79
2019-04-22,16,4,2019,CANADA,Retail,F3,Retirees,Families,New,17428,641056,36.78
2019-04-22,16,4,2019,AFRICA,Retail,F2,"Middle Aged",Families,New,58662,2314187,39.45
2019-04-22,16,4,2019,EUROPE,Retail,F3,Retirees,Families,Existing,18097,1132146,62.56
2019-04-22,16,4,2019,EUROPE,Retail,C1,"Young Aged",Couples,Existing,14628,665043,45.46
2019-04-22,16,4,2019,CANADA,Retail,F1,"Young Aged",Families,New,7067,273933,38.76
2019-04-22,16,4,2019,"SOUTH AMERICA",Retail,C3,Retirees,Couples,New,956,37317,39.03
2019-04-22,16,4,2019,EUROPE,Retail,C4,Retirees,Couples,New,1091,40926,37.51
2019-04-22,16,4,2019,CANADA,Retail,null,Unknown,Unknown,Existing,6593,326339,49.50
2019-04-22,16,4,2019,OCEANIA,Shopify,C3,Retirees,Couples,New,417,66505,159.48
2019-04-22,16,4,2019,USA,Retail,C2,"Middle Aged",Couples,New,24450,865836,35.41
2019-04-22,16,4,2019,USA,Retail,C1,"Young Aged",Couples,Existing,55303,2396706,43.34
2019-04-22,16,4,2019,"SOUTH AMERICA",Retail,null,Unknown,Unknown,New,2136,73869,34.58
2019-04-22,16,4,2019,USA,Shopify,null,Unknown,Unknown,New,167,26608,159.33
2019-04-22,16,4,2019,USA,Shopify,C2,"Middle Aged",Couples,Existing,1107,227043,205.10
2019-04-22,16,4,2019,"SOUTH AMERICA",Shopify,null,Unknown,Unknown,New,51,8022,157.29
2019-04-22,16,4,2019,USA,Retail,null,Unknown,Unknown,Existing,10614,543491,51.21
2019-04-22,16,4,2019,EUROPE,Retail,F3,Retirees,Families,New,1580,64633,40.91
2019-04-22,16,4,2019,AFRICA,Retail,F1,"Young Aged",Families,New,21760,859654,39.51
2019-04-22,16,4,2019,AFRICA,Shopify,null,Unknown,Unknown,New,215,36572,170.10
2019-04-22,16,4,2019,"SOUTH AMERICA",Retail,C1,"Young Aged",Couples,New,2269,51476,22.69
2019-04-22,16,4,2019,EUROPE,Retail,C2,"Middle Aged",Couples,Existing,9244,451818,48.88
2019-04-22,16,4,2019,CANADA,Retail,F2,"Middle Aged",Families,New,17233,678644,39.38
2019-04-22,16,4,2019,USA,Shopify,F2,"Middle Aged",Families,Existing,1637,331446,202.47
2019-04-22,16,4,2019,EUROPE,Shopify,null,Unknown,Unknown,Guest,206,43017,208.82
2019-04-22,16,4,2019,CANADA,Shopify,null,Unknown,Unknown,Existing,75,12148,161.97
2019-04-22,16,4,2019,CANADA,Retail,C4,Retirees,Couples,Existing,28070,1428148,50.88
2019-04-22,16,4,2019,OCEANIA,Retail,C4,Retirees,Couples,Existing,143668,7243536,50.42
2019-04-22,16,4,2019,AFRICA,Retail,C4,Retirees,Couples,New,38145,1331623,34.91
2019-04-22,16,4,2019,AFRICA,Shopify,F1,"Young Aged",Families,New,151,23672,156.77
2019-04-22,16,4,2019,ASIA,Retail,C3,Retirees,Couples,Existing,223910,10295059,45.98
2019-04-22,16,4,2019,CANADA,Retail,C2,"Middle Aged",Couples,New,13628,436962,32.06
2019-04-22,16,4,2019,ASIA,Shopify,F2,"Middle Aged",Families,Existing,1865,354369,190.01
2019-04-22,16,4,2019,EUROPE,Shopify,C1,"Young Aged",Couples,New,10,1570,157.00
2019-04-22,16,4,2019,USA,Retail,C4,Retirees,Couples,New,16683,593493,35.57
2019-04-22,16,4,2019,"SOUTH AMERICA",Shopify,F1,"Young Aged",Families,Existing,61,12735,208.77
2019-04-22,16,4,2019,ASIA,Shopify,C2,"Middle Aged",Couples,Existing,1565,278441,177.92
2019-04-22,16,4,2019,OCEANIA,Retail,null,Unknown,Unknown,New,87865,3261873,37.12
2019-04-22,16,4,2019,EUROPE,Shopify,null,Unknown,Unknown,New,15,2957,197.13
2019-04-22,16,4,2019,OCEANIA,Retail,null,Unknown,Unknown,Existing,39876,1725173,43.26
2019-04-22,16,4,2019,USA,Shopify,null,Unknown,Unknown,Guest,1687,313039,185.56
2019-04-22,16,4,2019,ASIA,Retail,F2,"Middle Aged",Families,Existing,204052,10360118,50.77
2019-04-22,16,4,2019,CANADA,Shopify,C4,Retirees,Couples,New,9,1178,130.89
2019-04-22,16,4,2019,"SOUTH AMERICA",Shopify,F1,"Young Aged",Families,New,5,882,176.40
2019-04-22,16,4,2019,CANADA,Shopify,F3,Retirees,Families,Existing,472,91737,194.36
2019-04-22,16,4,2019,AFRICA,Retail,null,Unknown,Unknown,New,59827,2558298,42.76
2019-04-22,16,4,2019,AFRICA,Retail,C3,Retirees,Couples,Existing,245455,13442862,54.77
2019-04-22,16,4,2019,"SOUTH AMERICA",Retail,null,Unknown,Unknown,Guest,403773,16273570,40.30
2019-04-22,16,4,2019,ASIA,Shopify,F2,"Middle Aged",Families,New,201,28510,141.84
2019-04-22,16,4,2019,CANADA,Retail,C1,"Young Aged",Couples,New,30475,807909,26.51
2019-04-22,16,4,2019,ASIA,Retail,C1,"Young Aged",Couples,Existing,164033,5615671,34.24
2019-04-22,16,4,2019,ASIA,Retail,null,Unknown,Unknown,Guest,1970546,49636997,25.19
2019-04-22,16,4,2019,CANADA,Retail,null,Unknown,Unknown,New,16488,682267,41.38
2019-04-22,16,4,2019,ASIA,Shopify,F1,"Young Aged",Families,New,151,19726,130.64
2019-04-22,16,4,2019,ASIA,Retail,null,Unknown,Unknown,New,66452,2358950,35.50
2019-04-22,16,4,2019,AFRICA,Retail,C4,Retirees,Couples,Existing,102012,5602598,54.92
2019-04-22,16,4,2019,CANADA,Retail,C1,"Young Aged",Couples,Existing,56344,2437645,43.26
2019-04-22,16,4,2019,"SOUTH AMERICA",Shopify,C4,Retirees,Couples,Existing,9,1898,210.89
2019-04-22,16,4,2019,ASIA,Shopify,C1,"Young Aged",Couples,Existing,875,139192,159.08
2019-04-22,16,4,2019,CANADA,Retail,C4,Retirees,Couples,New,12091,401713,33.22
2019-04-22,16,4,2019,AFRICA,Shopify,null,Unknown,Unknown,Guest,2793,485122,173.69
2019-04-22,16,4,2019,CANADA,Shopify,C2,"Middle Aged",Couples,New,98,15043,153.50
2019-04-22,16,4,2019,"SOUTH AMERICA",Shopify,F3,Retirees,Families,Existing,16,3186,199.13
2019-04-22,16,4,2019,ASIA,Retail,C1,"Young Aged",Couples,New,112740,2495508,22.14
2019-04-22,16,4,2019,ASIA,Shopify,C4,Retirees,Couples,Existing,219,36832,168.18
2019-04-22,16,4,2019,EUROPE,Shopify,C1,"Young Aged",Couples,Existing,95,19625,206.58
2019-04-22,16,4,2019,"SOUTH AMERICA",Retail,C2,"Middle Aged",Couples,New,712,22384,31.44
2019-04-22,16,4,2019,ASIA,Shopify,C2,"Middle Aged",Couples,New,257,32965,128.27
2019-04-22,16,4,2019,ASIA,Shopify,C1,"Young Aged",Couples,New,201,23514,116.99
2019-04-22,16,4,2019,CANADA,Shopify,null,Unknown,Unknown,Guest,940,161017,171.29
2019-04-22,16,4,2019,USA,Shopify,C2,"Middle Aged",Couples,New,199,29726,149.38
2019-04-22,16,4,2019,CANADA,Shopify,null,Unknown,Unknown,New,73,11731,160.70
2019-04-22,16,4,2019,EUROPE,Retail,C4,Retirees,Couples,Existing,4031,220790,54.77
2019-04-22,16,4,2019,USA,Retail,C1,"Young Aged",Couples,New,34544,970620,28.10
2019-04-22,16,4,2019,AFRICA,Shopify,C2,"Middle Aged",Couples,Existing,1596,300652,188.38
2019-04-22,16,4,2019,CANADA,Retail,null,Unknown,Unknown,Guest,444061,12425620,27.98
2019-04-22,16,4,2019,USA,Shopify,F3,Retirees,Families,Existing,784,167840,214.08
2019-04-22,16,4,2019,"SOUTH AMERICA",Retail,F3,Retirees,Families,New,373,13937,37.36
2019-04-22,16,4,2019,AFRICA,Shopify,F2,"Middle Aged",Families,Existing,2913,561773,192.85
2019-04-22,16,4,2019,OCEANIA,Shopify,C2,"Middle Aged",Couples,Existing,3608,684769,189.79
2019-04-22,16,4,2019,CANADA,Shopify,C2,"Middle Aged",Couples,Existing,467,87733,187.87
2019-04-22,16,4,2019,"SOUTH AMERICA",Shopify,C2,"Middle Aged",Couples,New,36,6064,168.44
2019-04-22,16,4,2019,EUROPE,Retail,C1,"Young Aged",Couples,New,4047,127498,31.50
2019-04-22,16,4,2019,AFRICA,Retail,C1,"Young Aged",Couples,New,82746,2182100,26.37
2019-04-22,16,4,2019,ASIA,Shopify,null,Unknown,Unknown,Existing,194,33097,170.60
2019-04-22,16,4,2019,EUROPE,Retail,C3,Retirees,Couples,Existing,14166,779419,55.02
2019-04-22,16,4,2019,ASIA,Retail,C4,Retirees,Couples,New,46888,1362376,29.06
2019-04-22,16,4,2019,USA,Shopify,C3,Retirees,Couples,New,133,21808,163.97
2019-04-22,16,4,2019,OCEANIA,Retail,C4,Retirees,Couples,New,57385,1790167,31.20
2019-04-22,16,4,2019,EUROPE,Shopify,C4,Retirees,Couples,New,4,555,138.75
2019-04-22,16,4,2019,CANADA,Shopify,F3,Retirees,Families,New,28,4061,145.04
2019-04-22,16,4,2019,"SOUTH AMERICA",Shopify,null,Unknown,Unknown,Existing,19,2677,140.89
2019-04-22,16,4,2019,AFRICA,Shopify,C1,"Young Aged",Couples,New,192,24492,127.56
2019-04-22,16,4,2019,EUROPE,Shopify,C3,Retirees,Couples,Existing,149,45742,306.99
2019-04-22,16,4,2019,"SOUTH AMERICA",Retail,C2,"Middle Aged",Couples,Existing,729,30787,42.23
2019-04-22,16,4,2019,CANADA,Shopify,C3,Retirees,Couples,New,75,10779,143.72
2019-04-22,16,4,2019,ASIA,Retail,F3,Retirees,Families,New,81793,2607623,31.88
2019-04-22,16,4,2019,EUROPE,Retail,F1,"Young Aged",Families,New,943,38529,40.86
2019-04-22,16,4,2019,AFRICA,Shopify,C1,"Young Aged",Couples,Existing,1038,167836,161.69
2019-04-22,16,4,2019,"SOUTH AMERICA",Retail,F1,"Young Aged",Families,Existing,617,28416,46.06
2019-04-22,16,4,2019,OCEANIA,Shopify,C1,"Young Aged",Couples,Existing,2274,379539,166.90
2019-04-22,16,4,2019,OCEANIA,Shopify,F2,"Middle Aged",Families,Existing,4876,965120,197.93
2019-04-22,16,4,2019,EUROPE,Retail,F1,"Young Aged",Families,Existing,6762,419796,62.08
2019-04-22,16,4,2019,ASIA,Shopify,F3,Retirees,Families,Existing,1162,225982,194.48
2019-04-22,16,4,2019,OCEANIA,Shopify,F1,"Young Aged",Families,New,303,42185,139.22
2019-04-22,16,4,2019,EUROPE,Shopify,C3,Retirees,Couples,New,10,2214,221.40
2019-04-22,16,4,2019,OCEANIA,Shopify,C4,Retirees,Couples,Existing,567,100443,177.15
2019-04-22,16,4,2019,USA,Retail,C3,Retirees,Couples,Existing,96179,5509290,57.28
2019-04-22,16,4,2019,CANADA,Shopify,F1,"Young Aged",Families,New,55,8386,152.47
2019-04-22,16,4,2019,USA,Shopify,F2,"Middle Aged",Families,New,167,26513,158.76
2019-04-22,16,4,2019,"SOUTH AMERICA",Shopify,F2,"Middle Aged",Families,New,7,1158,165.43
2019-04-22,16,4,2019,OCEANIA,Retail,C1,"Young Aged",Couples,New,145163,3412824,23.51
2019-04-22,16,4,2019,AFRICA,Retail,F3,Retirees,Families,New,58330,2265665,38.84
2019-04-22,16,4,2019,ASIA,Shopify,C3,Retirees,Couples,New,216,34180,158.24
2019-04-22,16,4,2019,"SOUTH AMERICA",Retail,C1,"Young Aged",Couples,Existing,2707,80779,29.84
2019-04-22,16,4,2019,EUROPE,Retail,F2,"Middle Aged",Families,Existing,14220,896124,63.02
2019-04-22,16,4,2019,USA,Retail,F3,Retirees,Families,New,26177,1044043,39.88
2019-04-22,16,4,2019,AFRICA,Shopify,F3,Retirees,Families,Existing,1507,307640,204.14
2019-04-22,16,4,2019,EUROPE,Shopify,F2,"Middle Aged",Families,Existing,180,41047,228.04
2019-04-22,16,4,2019,USA,Shopify,F3,Retirees,Families,New,51,6950,136.27
2019-04-22,16,4,2019,OCEANIA,Shopify,F3,Retirees,Families,New,152,23121,152.11
2019-04-22,16,4,2019,AFRICA,Shopify,C4,Retirees,Couples,Existing,303,52048,171.78
2019-04-22,16,4,2019,EUROPE,Shopify,F1,"Young Aged",Families,Existing,103,22977,223.08
2019-04-22,16,4,2019,ASIA,Shopify,null,Unknown,Unknown,New,226,33213,146.96
2019-04-22,16,4,2019,OCEANIA,Shopify,null,Unknown,Unknown,Guest,6739,1183057,175.55
2019-04-22,16,4,2019,AFRICA,Retail,C2,"Middle Aged",Couples,New,47898,1586029,33.11
2019-04-22,16,4,2019,"SOUTH AMERICA",Shopify,C2,"Middle Aged",Couples,Existing,85,17013,200.15
2019-04-22,16,4,2019,ASIA,Retail,C4,Retirees,Couples,Existing,102378,4673559,45.65
2019-04-22,16,4,2019,USA,Retail,F1,"Young Aged",Families,New,11924,488222,40.94
2019-04-22,16,4,2019,"SOUTH AMERICA",Retail,F1,"Young Aged",Families,New,310,11988,38.67
2019-04-22,16,4,2019,EUROPE,Shopify,C2,"Middle Aged",Couples,New,9,1522,169.11
2019-04-22,16,4,2019,CANADA,Retail,C3,Retirees,Couples,Existing,58989,3059748,51.87
2019-04-22,16,4,2019,USA,Retail,null,Unknown,Unknown,New,23766,1047250,44.07
2019-04-22,16,4,2019,AFRICA,Shopify,C3,Retirees,Couples,New,216,33463,154.92
2019-04-22,16,4,2019,OCEANIA,Shopify,null,Unknown,Unknown,New,478,76622,160.30
2019-04-22,16,4,2019,OCEANIA,Retail,F3,Retirees,Families,New,100328,3420419,34.09
2019-04-22,16,4,2019,USA,Shopify,null,Unknown,Unknown,Existing,109,20674,189.67
2019-04-22,16,4,2019,ASIA,Retail,null,Unknown,Unknown,Existing,28304,1170186,41.34
2019-04-22,16,4,2019,USA,Retail,C2,"Middle Aged",Couples,Existing,39125,1981599,50.65
2019-04-22,16,4,2019,"SOUTH AMERICA",Shopify,null,Unknown,Unknown,Guest,952,185018,194.35
2019-04-22,16,4,2019,AFRICA,Shopify,F3,Retirees,Families,New,94,15495,164.84
2019-04-22,16,4,2019,CANADA,Retail,C3,Retirees,Couples,New,26536,925907,34.89
2019-04-22,16,4,2019,"SOUTH AMERICA",Shopify,C3,Retirees,Couples,Existing,79,15124,191.44
2019-04-22,16,4,2019,EUROPE,Shopify,C4,Retirees,Couples,Existing,7,1678,239.71
2019-04-22,16,4,2019,AFRICA,Retail,C1,"Young Aged",Couples,Existing,156514,6337557,40.49
2019-04-22,16,4,2019,"SOUTH AMERICA",Shopify,C1,"Young Aged",Couples,Existing,59,11143,188.86
2019-04-22,16,4,2019,"SOUTH AMERICA",Shopify,C1,"Young Aged",Couples,New,22,3245,147.50
2019-04-22,16,4,2019,"SOUTH AMERICA",Retail,F2,"Middle Aged",Families,Existing,990,49580,50.08
2019-04-22,16,4,2019,EUROPE,Retail,null,Unknown,Unknown,Guest,108614,3667307,33.76
2019-04-22,16,4,2019,EUROPE,Retail,F2,"Middle Aged",Families,New,1533,69374,45.25
2019-04-22,16,4,2019,USA,Retail,C3,Retirees,Couples,New,42098,1645309,39.08
2019-04-22,16,4,2019,CANADA,Shopify,F1,"Young Aged",Families,Existing,568,99525,175.22
2019-04-22,16,4,2019,AFRICA,Shopify,null,Unknown,Unknown,Existing,171,30381,177.67
2019-04-22,16,4,2019,ASIA,Retail,C3,Retirees,Couples,New,106313,3233446,30.41
2019-04-22,16,4,2019,CANADA,Retail,C2,"Middle Aged",Couples,Existing,20894,958085,45.85
2019-04-22,16,4,2019,OCEANIA,Shopify,C2,"Middle Aged",Couples,New,626,93683,149.65
2019-04-22,16,4,2019,USA,Shopify,F1,"Young Aged",Families,New,105,14999,142.85
2019-04-22,16,4,2019,CANADA,Retail,F3,Retirees,Families,Existing,88151,5089867,57.74
2019-04-22,16,4,2019,USA,Shopify,C4,Retirees,Couples,Existing,125,25734,205.87
2019-04-22,16,4,2019,ASIA,Retail,C2,"Middle Aged",Couples,New,73102,1951124,26.69
2019-04-22,16,4,2019,"SOUTH AMERICA",Retail,null,Unknown,Unknown,Existing,536,22417,41.82
2019-04-22,16,4,2019,AFRICA,Shopify,C2,"Middle Aged",Couples,New,262,40185,153.38
2019-04-22,16,4,2019,ASIA,Shopify,C4,Retirees,Couples,New,43,6132,142.60
2019-04-15,15,4,2019,ASIA,Retail,null,Unknown,Unknown,New,63219,2263103,35.80
2019-04-22,16,4,2019,OCEANIA,Retail,C1,"Young Aged",Couples,Existing,233226,8761711,37.57
2019-04-22,16,4,2019,"SOUTH AMERICA",Retail,F3,Retirees,Families,Existing,1120,61746,55.13
2019-04-22,16,4,2019,USA,Retail,F2,"Middle Aged",Families,Existing,94352,5916185,62.70
2019-04-22,16,4,2019,OCEANIA,Shopify,null,Unknown,Unknown,Existing,461,85899,186.33
2019-04-22,16,4,2019,USA,Retail,C4,Retirees,Couples,Existing,38125,2113487,55.44
2019-04-22,16,4,2019,ASIA,Shopify,null,Unknown,Unknown,Guest,2820,464655,164.77
2019-04-22,16,4,2019,OCEANIA,Retail,C2,"Middle Aged",Couples,Existing,148068,5977548,40.37
2019-04-22,16,4,2019,OCEANIA,Shopify,F1,"Young Aged",Families,Existing,3326,611187,183.76
2019-04-15,15,4,2019,EUROPE,Retail,C1,"Young Aged",Couples,New,4116,127603,31.00
2019-04-15,15,4,2019,ASIA,Retail,F3,Retirees,Families,New,79370,2574991,32.44
2019-04-15,15,4,2019,AFRICA,Shopify,F3,Retirees,Families,Existing,1394,288490,206.95
2019-04-15,15,4,2019,USA,Retail,null,Unknown,Unknown,Guest,497974,15916210,31.96
2019-04-15,15,4,2019,EUROPE,Shopify,F3,Retirees,Families,New,2,296,148.00
2019-04-15,15,4,2019,EUROPE,Shopify,F3,Retirees,Families,Existing,96,25394,264.52
2019-04-15,15,4,2019,USA,Retail,C2,"Middle Aged",Couples,Existing,33662,1787252,53.09
2019-04-15,15,4,2019,AFRICA,Retail,C1,"Young Aged",Couples,Existing,149488,5928510,39.66
2019-04-15,15,4,2019,ASIA,Shopify,C3,Retirees,Couples,Existing,1164,221480,190.27
2019-04-15,15,4,2019,EUROPE,Retail,C3,Retirees,Couples,New,3469,143891,41.48
2019-04-15,15,4,2019,AFRICA,Retail,C2,"Middle Aged",Couples,New,46062,1507147,32.72
2019-04-15,15,4,2019,OCEANIA,Retail,null,Unknown,Unknown,Guest,2391057,64882264,27.14
2019-04-15,15,4,2019,OCEANIA,Retail,F3,Retirees,Families,Existing,488109,28301548,57.98
2019-04-15,15,4,2019,ASIA,Retail,null,Unknown,Unknown,Existing,25808,1074808,41.65
2019-04-15,15,4,2019,AFRICA,Retail,F3,Retirees,Families,Existing,334556,20078905,60.02
2019-04-15,15,4,2019,AFRICA,Retail,F1,"Young Aged",Families,New,20949,819852,39.14
2019-04-15,15,4,2019,OCEANIA,Shopify,C2,"Middle Aged",Couples,Existing,2828,546573,193.27
2019-04-15,15,4,2019,USA,Shopify,F1,"Young Aged",Families,Existing,997,190331,190.90
2019-04-15,15,4,2019,CANADA,Retail,null,Unknown,Unknown,Guest,398655,11411987,28.63
2019-04-15,15,4,2019,ASIA,Retail,F1,"Young Aged",Families,Existing,89463,4511255,50.43
2019-04-15,15,4,2019,CANADA,Retail,F1,"Young Aged",Families,New,6442,264466,41.05
2019-04-15,15,4,2019,USA,Retail,F1,"Young Aged",Families,New,10234,441269,43.12
2019-04-15,15,4,2019,"SOUTH AMERICA",Shopify,C4,Retirees,Couples,New,1,0,0.00
2019-04-15,15,4,2019,AFRICA,Shopify,C3,Retirees,Couples,Existing,1614,335630,207.95
2019-04-15,15,4,2019,EUROPE,Retail,C2,"Middle Aged",Couples,New,2525,94918,37.59
2019-04-15,15,4,2019,OCEANIA,Shopify,F1,"Young Aged",Families,Existing,2831,535781,189.26
2019-04-15,15,4,2019,"SOUTH AMERICA",Retail,C4,Retirees,Couples,New,299,12150,40.64
2019-04-15,15,4,2019,CANADA,Retail,C2,"Middle Aged",Couples,Existing,18800,902478,48.00
2019-04-15,15,4,2019,AFRICA,Retail,F1,"Young Aged",Families,Existing,85262,4922944,57.74
2019-04-15,15,4,2019,OCEANIA,Shopify,C4,Retirees,Couples,New,58,8281,142.78
2019-04-15,15,4,2019,EUROPE,Shopify,C2,"Middle Aged",Couples,Existing,117,33613,287.29
2019-04-15,15,4,2019,ASIA,Shopify,F1,"Young Aged",Families,Existing,1099,198565,180.68
2019-04-15,15,4,2019,AFRICA,Shopify,F2,"Middle Aged",Families,New,185,30489,164.81
2019-04-15,15,4,2019,ASIA,Retail,F2,"Middle Aged",Families,New,65431,2199118,33.61
2019-04-15,15,4,2019,USA,Shopify,F2,"Middle Aged",Families,Existing,1342,283462,211.22
2019-04-15,15,4,2019,ASIA,Retail,C3,Retirees,Couples,Existing,218034,10176655,46.67
2019-04-15,15,4,2019,ASIA,Retail,F1,"Young Aged",Families,New,29236,1012264,34.62
2019-04-15,15,4,2019,AFRICA,Retail,C3,Retirees,Couples,New,88131,3267487,37.08
2019-04-15,15,4,2019,CANADA,Shopify,F2,"Middle Aged",Families,Existing,762,147790,193.95
2019-04-15,15,4,2019,"SOUTH AMERICA",Retail,C2,"Middle Aged",Couples,Existing,781,32449,41.55
2019-04-15,15,4,2019,USA,Shopify,C4,Retirees,Couples,New,17,2427,142.76
2019-04-15,15,4,2019,USA,Retail,C3,Retirees,Couples,Existing,83004,5000579,60.25
2019-04-15,15,4,2019,"SOUTH AMERICA",Retail,F1,"Young Aged",Families,Existing,636,31121,48.93
2019-04-15,15,4,2019,EUROPE,Shopify,F1,"Young Aged",Families,New,3,943,314.33
2019-04-15,15,4,2019,CANADA,Retail,F3,Retirees,Families,Existing,79149,4686008,59.20
2019-04-15,15,4,2019,AFRICA,Shopify,C4,Retirees,Couples,New,42,6073,144.60
2019-04-15,15,4,2019,AFRICA,Retail,C2,"Middle Aged",Couples,Existing,90169,4140820,45.92
2019-04-15,15,4,2019,ASIA,Shopify,C2,"Middle Aged",Couples,Existing,1255,226998,180.87
2019-04-15,15,4,2019,"SOUTH AMERICA",Shopify,C3,Retirees,Couples,New,16,2472,154.50
2019-04-15,15,4,2019,EUROPE,Shopify,null,Unknown,Unknown,Guest,205,38809,189.31
2019-04-15,15,4,2019,ASIA,Retail,C1,"Young Aged",Couples,New,111174,2492817,22.42
2019-04-15,15,4,2019,AFRICA,Shopify,F1,"Young Aged",Families,Existing,1491,283928,190.43
2019-04-15,15,4,2019,OCEANIA,Retail,F3,Retirees,Families,New,96384,3409364,35.37
2019-04-15,15,4,2019,ASIA,Shopify,F2,"Middle Aged",Families,Existing,1467,281893,192.16
2019-04-15,15,4,2019,EUROPE,Shopify,null,Unknown,Unknown,Existing,15,4350,290.00
2019-04-15,15,4,2019,EUROPE,Retail,C4,Retirees,Couples,Existing,3776,202956,53.75
2019-04-15,15,4,2019,"SOUTH AMERICA",Retail,C3,Retirees,Couples,Existing,1317,62620,47.55
2019-04-15,15,4,2019,AFRICA,Shopify,C4,Retirees,Couples,Existing,275,49608,180.39
2019-04-15,15,4,2019,"SOUTH AMERICA",Retail,null,Unknown,Unknown,New,2109,74081,35.13
2019-04-15,15,4,2019,ASIA,Retail,null,Unknown,Unknown,Guest,1921050,49132703,25.58
2019-04-15,15,4,2019,OCEANIA,Shopify,C3,Retirees,Couples,Existing,2831,560190,197.88
2019-04-15,15,4,2019,OCEANIA,Shopify,F2,"Middle Aged",Families,New,307,51872,168.96
2019-04-15,15,4,2019,OCEANIA,Retail,null,Unknown,Unknown,Existing,34713,1631871,47.01
2019-04-15,15,4,2019,CANADA,Retail,F1,"Young Aged",Families,Existing,22269,1306952,58.69
2019-04-15,15,4,2019,USA,Shopify,C2,"Middle Aged",Couples,New,162,27329,168.70
2019-04-15,15,4,2019,OCEANIA,Shopify,C1,"Young Aged",Couples,New,317,42333,133.54
2019-04-15,15,4,2019,CANADA,Retail,C4,Retirees,Couples,Existing,25737,1336762,51.94
2019-04-15,15,4,2019,OCEANIA,Retail,F1,"Young Aged",Families,Existing,139581,7586931,54.36
2019-04-15,15,4,2019,CANADA,Shopify,null,Unknown,Unknown,Existing,60,10051,167.52
2019-04-15,15,4,2019,"SOUTH AMERICA",Shopify,F3,Retirees,Families,Existing,24,4736,197.33
2019-04-15,15,4,2019,OCEANIA,Shopify,C2,"Middle Aged",Couples,New,472,76591,162.27
2019-04-15,15,4,2019,USA,Shopify,F1,"Young Aged",Families,New,104,18859,181.34
2019-04-15,15,4,2019,CANADA,Retail,F3,Retirees,Families,New,15769,599215,38.00
2019-04-15,15,4,2019,USA,Retail,F2,"Middle Aged",Families,New,23254,996795,42.87
2019-04-15,15,4,2019,"SOUTH AMERICA",Retail,F2,"Middle Aged",Families,New,469,19425,41.42
2019-04-15,15,4,2019,EUROPE,Shopify,F2,"Middle Aged",Families,New,13,2607,200.54
2019-04-15,15,4,2019,AFRICA,Retail,null,Unknown,Unknown,Guest,1434436,42306121,29.49
2019-04-15,15,4,2019,USA,Shopify,C1,"Young Aged",Couples,New,107,16791,156.93
2019-04-15,15,4,2019,EUROPE,Retail,C4,Retirees,Couples,New,1048,38731,36.96
2019-04-15,15,4,2019,"SOUTH AMERICA",Retail,C3,Retirees,Couples,New,1024,40013,39.08
2019-04-15,15,4,2019,ASIA,Shopify,C4,Retirees,Couples,Existing,191,33887,177.42
2019-04-15,15,4,2019,ASIA,Shopify,C3,Retirees,Couples,New,172,25797,149.98
2019-04-15,15,4,2019,USA,Retail,C1,"Young Aged",Couples,Existing,46954,2106369,44.86
2019-04-15,15,4,2019,AFRICA,Shopify,C1,"Young Aged",Couples,New,151,22858,151.38
2019-04-15,15,4,2019,CANADA,Shopify,C1,"Young Aged",Couples,New,58,7937,136.84
2019-04-15,15,4,2019,"SOUTH AMERICA",Shopify,C4,Retirees,Couples,Existing,5,565,113.00
2019-04-15,15,4,2019,ASIA,Shopify,F1,"Young Aged",Families,New,129,20585,159.57
2019-04-15,15,4,2019,CANADA,Retail,C1,"Young Aged",Couples,Existing,50635,2222116,43.88
2019-04-15,15,4,2019,ASIA,Shopify,C1,"Young Aged",Couples,Existing,649,104119,160.43
2019-04-15,15,4,2019,CANADA,Shopify,C2,"Middle Aged",Couples,New,73,11317,155.03
2019-04-15,15,4,2019,EUROPE,Retail,C1,"Young Aged",Couples,Existing,14567,668556,45.90
2019-04-15,15,4,2019,AFRICA,Shopify,null,Unknown,Unknown,Existing,130,23898,183.83
2019-04-15,15,4,2019,"SOUTH AMERICA",Shopify,F1,"Young Aged",Families,Existing,52,11388,219.00
2019-04-15,15,4,2019,EUROPE,Retail,F1,"Young Aged",Families,New,919,41046,44.66
2019-04-15,15,4,2019,"SOUTH AMERICA",Shopify,C2,"Middle Aged",Couples,Existing,67,13076,195.16
2019-04-15,15,4,2019,CANADA,Shopify,F3,Retirees,Families,Existing,382,75820,198.48
2019-04-15,15,4,2019,ASIA,Retail,C4,Retirees,Couples,New,45153,1317722,29.18
